,Unnamed: 0,사업장명,업태구분명,상세영업상태명,도로명전체주소,진료과목내용명,소재지전화,병상수,의료인수,입원실수,총면적_scaler,경도,위도
4831,4831,안성민치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1032 (공릉동, 안성민치과의원)",치과,02-973-8176,0,1,0,0.0001384842280075,127.07155718127692,37.62238552946448
4832,4832,홍한의원,한의원,영업중,서울특별시 노원구 상계로1길 24 (상계동),"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",02-934-9799,0,1,0,0.0002192362448667,127.0588304929723,37.65708905719239
4833,4833,홍종수한의원,한의원,영업중,"서울특별시 노원구 한글비석로 269, 마들플라자 3층 302호 (중계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과",02-951-5418,0,1,0,0.0001035891256995,127.07390658194063,37.65173051671377
4834,4834,신웅식내과의원,의원,영업중,"서울특별시 노원구 동일로 1044, 2층 (공릉동)","내과, 소아청소년과",949-0233,0,1,0,0.000177051537417,127.07118187130652,37.62336245702952
4835,4835,남미현산부인과의원,의원,영업중,"서울특별시 노원구 노해로 482, 7층 (상계동, 덕영빌딩)",산부인과,938-5557,0,1,0,0.000195777966666,127.05884204944437,37.6542266456466
4836,4836,서울의원,의원,영업중,"서울특별시 노원구 월계로 370, 희성프라자 201,202호 (월계동)","내과, 신경과, 정형외과, 신경외과, 소아청소년과, 이비인후과, 피부과, 영상의학과",02-993-2161,0,1,0,0.0003526414998682,127.05812385960336,37.63093561123347
4837,4837,석계정신과의원,의원,영업중,"서울특별시 노원구 화랑로 321, 건안빌딩 4층 (월계동)",정신건강의학과,02-914-9361,0,0,0,0.0001537759560869,127.0606072591714,37.61469279357377
4838,4838,연세덴티플러스치과의원,치과의원,영업중,"서울특별시 노원구 노해로 489, IBK기업은행 7층 701호 (상계동)",치과,02-932-9200,0,2,0,0.0003701438600834,127.05927347703924,37.65492193852696
4839,4839,슐다이스외과의원,의원,영업중,"서울특별시 노원구 동일로 1339, 3층 (상계동, 대한빌딩)","내과, 외과, 정형외과, 신경외과, 소아청소년과",951-1119,7,3,5,0.0004293011068233,127.05926709767124,37.6481588353077
4840,4840,평산한의원,한의원,영업중,서울특별시 노원구 동일로180길 17 (공릉동),"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 사상체질과, 침구과",949-0301,0,2,0,0.0001699628988329,127.07237507466048,37.62247370732725
4841,4841,유피부과의원,의원,영업중,"서울특별시 노원구 동일로 1530, 205호 (상계동, 노원다모아빌딩)",피부과,02-939-4419,0,1,0,0.0002098090863375,127.05517036134752,37.66507342016342
4842,4842,김준호소아과의원,의원,영업중,"서울특별시 노원구 섬밭로 265, 201호 (중계동, 롯데상아아파트상가)",소아청소년과,02-973-1521,0,1,0,9.97890307885334e-05,127.05959787563248,37.63878555413264
4843,4843,고배성이비인후과의원,의원,영업중,서울특별시 노원구 상계로 65 (상계동),"성형외과, 소아청소년과, 이비인후과, 피부과",02-936-3553,0,1,0,0.0,127.05932784763203,37.656399587463575
4844,4844,화진한의원,한의원,영업중,"서울특별시 노원구 한글비석로 384, 대호프라자 301호 (중계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-937-8380,0,2,0,0.0004191797001853,127.07041392290752,37.65984142017503
4845,4845,이형일소아과의원,의원,영업중,"서울특별시 노원구 한글비석로 530, 203호 (상계동, 주공12단지상가)",소아청소년과,02-935-2320,0,1,0,0.0,127.0564595543584,37.66616608833158
4846,4846,이종익내과의원,의원,영업중,"서울특별시 노원구 노해로 494, 206호 (상계동, 고려빌딩)","내과, 소아청소년과",931-7007,0,1,0,0.0001270839432744,127.06010842018412,37.6545113601108
4847,4847,박준범치과의원,치과의원,영업중,"서울특별시 노원구 노해로 491 (상계동, 중앙빌딩)",치과,02-937-2875,0,1,0,0.0001151721073033,127.0597405494282,37.65502771341563
4848,4848,초이스피부과의원,의원,영업중,"서울특별시 노원구 공릉로59길 28, 301호,302호,지하2호,지하7호 (하계동, 미성아파트)",피부과,02-977-3344,0,2,0,0.0004278029924833,127.06665127372938,37.6346826453585
4849,4849,윤내과의원,의원,영업중,"서울특별시 노원구 상계로3길 10, 202호 (상계동, 한일빌딩)","내과, 소아청소년과",934-7575,0,3,0,0.0002084571294941,127.05972123110352,37.65669722768264
4850,4850,하계성모의원,의원,영업중,"서울특별시 노원구 공릉로58가길 14, 2층 (하계동)",내과,977-6570,0,1,0,0.0002296316968108,127.06992239719445,37.63626161133962
4851,4851,성문의원,의원,영업중,서울특별시 노원구 석계로 9 (월계동),내과,919-7075,0,1,0,0.0001723014187782,127.06152718517536,37.615692793937896
4852,4852,서울산부인과의원,의원,영업중,"서울특별시 노원구 한글비석로 269, 401호 (중계동)","내과, 산부인과",951-5588,2,1,2,0.0002786492672256,127.07390658194063,37.65173051671377
4853,4853,이광기치과의원,치과의원,영업중,"서울특별시 노원구 한글비석로 269, 305호 (중계동, 마들플라자)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과",02-930-2828,0,1,0,0.0,127.07390658194063,37.65173051671377
4854,4854,솔한의원,한의원,영업중,"서울특별시 노원구 한글비석로 263, 3층 (중계동, 성모빌딩)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과",02-931-9422,0,1,0,0.0001195202928265,127.07357311622891,37.65121815786587
4855,4855,이주용안과의원,의원,영업중,"서울특별시 노원구 한글비석로 384, 305호 (중계동, 대호프라자)",안과,02-934-7582,0,1,0,0.0001305917231923,127.07041392290752,37.65984142017503
4856,4856,정소아청소년과의원,의원,영업중,"서울특별시 노원구 화랑로51길 78, 2층 (공릉동, 비선아파트상가)","내과, 신경과, 정신건강의학과, 외과, 정형외과, 성형외과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 가정의학과",02-948-4552,0,1,0,0.0001428506832177,127.08446670866564,37.62577366501403
4857,4857,최정호이비인후과의원,의원,영업중,"서울특별시 노원구 한글비석로 384, 306호 (중계동, 대호프라자)","소아청소년과, 이비인후과",933-1175,0,1,0,0.0001314321287976,127.07041392290752,37.65984142017503
4858,4858,하나의원,의원,영업중,"서울특별시 노원구 동일로 1372, 2층 (상계동, 동보빌딩)",내과,932-1175,0,1,0,0.0002040724045968,127.05894208210744,37.65109879259023
4859,4859,박경빈치과의원,치과의원,영업중,"서울특별시 노원구 섬밭로 263, 롯데상가 209호 (중계동)",치과,974-6422,0,1,0,0.0001039179800668,127.05959787563248,37.63878555413264
4860,4860,우경한의원,한의원,영업중,"서울특별시 노원구 상계로 51, 노원프라자빌딩 401호 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과",02-938-2772,0,2,0,8.042316249196705e-05,127.0579326815008,37.65604413545137
4861,4861,정성원치과의원,치과의원,영업중,"서울특별시 노원구 노원로 540, 201호 (상계동, 상계주공아파트 9단지상가)",치과,02-937-0001,0,1,0,9.858323144176606e-05,127.0565054443108,37.661457428966365
4862,4862,유진상내과의원,의원,영업중,"서울특별시 노원구 한글비석로 269, 301호 (중계동, 마들프라자)",내과,930-8433,0,3,0,0.0001254031320638,127.07390658194063,37.65173051671377
4863,4863,이준영피부과의원,의원,영업중,"서울특별시 노원구 동일로 1101, 3층 (공릉동)",피부과,978-0074,0,1,0,0.0002065022729774,127.0683826111038,37.62814129637385
4864,4864,서울부부치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1392, 2층 (상계동, 경원빌딩)",치과,952-4961,0,1,0,0.0001971481931964,127.05848030309434,37.65305829034784
4865,4865,연세본치과의원,치과의원,영업중,"서울특별시 노원구 상계로1길 38, 4층 (상계동)",치과,951-2875,0,1,0,0.0002169525339827,127.05882802647508,37.65771730702466
4866,4866,김영걸치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1356, 201호 (상계동, 주공4단지상가)",치과,931-9112,0,1,0,0.0001887624068303,127.05932726034058,37.65006549241753
4867,4867,나비드치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1665, 4층 (상계동, 대은빌딩)",치과,02-938-7961,0,1,0,0.0005191148884704,127.05192003846592,37.67723954290473
4868,4868,임명준안과의원,의원,영업중,"서울특별시 노원구 공릉로59길 28, 3층 2호 (하계동, 미성상가)",안과,973-6394,0,1,0,8.906472447713298e-05,127.06665127372938,37.6346826453585
4869,4869,박민주치과의원,치과의원,영업중,"서울특별시 노원구 공릉로 206, 2층 (공릉동, 동부아파트)","구강악안면외과, 치과보철과, 치과교정과, 치주과, 치과보존과",02-974-2928,0,1,0,0.0003014498366918,127.075727324599,37.62807703371165
4870,4870,한재준치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1649, 6층 (상계동)",치과,937-7522,0,1,0,9.405234904785242e-05,127.05212315361462,37.67565510964774
4871,4871,백두산한의원,한의원,영업중,"서울특별시 노원구 노원로 236, 삼화빌딩 (하계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과",02-978-0102,0,2,0,0.0004940123384331,127.0722663179722,37.63911644594201
4872,4872,홍익한의원,한의원,영업중,"서울특별시 노원구 한글비석로 396, 108동 232호 (상계동, 벽산아파트)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과",02-939-6311,0,1,0,7.152582488778986e-05,127.06993210594318,37.661472603046114
4873,4873,제이내과의원,의원,영업중,"서울특별시 노원구 한글비석로 365, 3층,4층 (중계동)","내과, 소아청소년과, 가정의학과",937-0090,0,2,0,0.0011388044042734,127.07139346622338,37.65820876038626
4874,4874,중앙치과의원,치과의원,영업중,"서울특별시 노원구 덕릉로 780, 202호 (상계동, 상계동아불암아파트)",치과,936-7964,0,1,0,0.0,127.07679833998664,37.66695676992225
4875,4875,손치과의원,치과의원,영업중,"서울특별시 노원구 화랑로 463, 3층 (공릉동, 정이빌딩)",치과,02-972-0821,0,1,0,0.0003679514976347,127.07576185054776,37.61902710205621
4876,4876,심재철치과의원,치과의원,영업중,"서울특별시 노원구 상계로23다길 13-8, 101동 124호 (상계동, 노원아이파크)",치과,937-0094,0,1,0,7.815772129501023e-05,127.06626958166213,37.65978391024628
4877,4877,이관철이비인후과의원,의원,영업중,서울특별시 노원구 석계로 4 (월계동),이비인후과,916-6281,0,1,0,0.0001691042235405,127.06196857123363,37.61523056641276
4878,4878,불암한의원,한의원,영업중,"서울특별시 노원구 한글비석로 254, 대명프라자 3층 (중계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과",02-933-3660,0,1,0,0.0001684099754318,127.07420021326176,37.650408270214655
4879,4879,성북치과의원,치과의원,영업중,서울특별시 노원구 광운로 64 (월계동),치과,918-2250,0,1,0,0.0002164592524318,127.05728023634909,37.62282802767971
4880,4880,경희인한의원,한의원,영업중,"서울특별시 노원구 섬밭로 263, 롯데상가 207호 (중계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과",02-949-3375,0,1,0,0.0002294672696272,127.05959787563248,37.63878555413264
4881,4881,김종섭한의원,한의원,영업중,"서울특별시 노원구 동일로 1280, 중계무지개아파트2단지상가 207호 (중계동)","한방내과, 한방부인과, 한방소아과, 한방신경정신과, 침구과",02-977-8433,0,2,0,0.0001107143036577,127.0636775411688,37.642720897266194
4882,4882,박성원치과의원,치과의원,영업중,"서울특별시 노원구 중계로 184, 201호 (중계동, 중계종합상가)","구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 영상치의학과",02-936-6292,0,1,0,8.221359182504582e-05,127.07665326907748,37.65193173093536
4883,4883,정미치과의원,치과의원,영업중,"서울특별시 노원구 공릉로59길 15 (하계동, 웅천종합상가)",치과,02-979-2875,0,1,0,7.912601470983855e-05,127.0681694842622,37.63319654949897
4884,4884,좋은치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1021, 4층 (공릉동, 하이서울빌딩)",치과,02-974-6647,0,1,0,0.0001103489099162,127.07117988832042,37.621265886405766
4885,4885,영재한의원,한의원,영업중,서울특별시 노원구 한글비석로 227 (중계동),"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과",02-952-3266,0,1,0,0.0002269095134371,127.07338544842666,37.64790070555386
4886,4886,고성종의원,의원,영업중,서울특별시 노원구 석계로9길 33 (월계동),내과,942-2872,0,1,0,0.0002037800896036,127.0597485454177,37.61670103669165
4887,4887,미치과의원,치과의원,영업중,"서울특별시 노원구 한글비석로 254, 306호 (중계동, 대명프라자)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과",952-2875,0,1,0,0.0001043564525565,127.07420021326176,37.650408270214655
4888,4888,박치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1280, 201호 (중계동)",치과,971-0006,0,1,0,7.954621751249989e-05,127.0636775411688,37.642720897266194
